8186:5564,8964,27383,32389,42310,70019,70945,90261,95175,97938
8200:3,22,239,395,726,837,1044,1499,1567,2868
8206:336,3145,5779,9462,11468,12145,15264,16047,21552,58005
8217:29,302,495,591,749,861,866,1476,1786,3234
8224:814,2982,5445,7624,17783,22872,23616,26889,81833,96654
8225:774,6423,7817,8871,9217,9490,10046,20167,25783,33639
8227:2797,7740,16409,21804,30109,39601,49702,84773,97084,118942
8229:8,58,289,294,394,554,1804,3730,4174,14129
8245:76,14403,19489,24811,71276,77209,77993,106092,116797,121181
8263:8,17,58,76,84,302,616,654,866,8476
8264:179,834,901,1023,1126,3841,4187,5857,7006,73761
8270:8,54,1109,1435,1551,3855,4542,10682,24676,101685
8276:17,1023,1653,3751,5241,20290,32825,54039,74431,118564
8285:302,8411,15334,19369,27217,29813,37496,68216,104457,104478
8286:1887,2514,4541,5121,5299,20409,20765,37478,41836,43013
8287:1164,1677,2008,2139,6733,10834,15337,26799,105128,110569
8290:29,116,302,495,692,1476,3234,4025,14617,16288
8310:1104,40335,47188,49237,60114,63253,72397,84516,105234,120205
8314:40,301,378,409,669,698,947,1119,2139,28327
8325:29,302,495,692,749,915,3234,4025,14617,16288
8326:3,239,394,656,1790,22134,38940,65365,66608,71375
8334:2210,2580,5871,6457,9992,12318,28094,48066,49759,66494
8336:17,138,224,226,301,361,518,650,866,899
8343:94,239,431,508,931,1550,3943,16097,47037,94226
8347:29,101,289,616,3751,47387,60832,70019,80239,101615
8352:709,6793,9580,11626,21762,29709,35101,49233,57944,102652
8368:15,94,101,289,508,554,1382,1804,4174,17487
8380:336,431,481,760,873,931,2583,3184,7048,14754
8396:97,116,3751,25532,39604,43789,55215,80348,93212,96351
8401:3,239,302,495,726,749,1476,3234,22134,70019
8406:58,699,4485,17769,19803,38075,39166,50668,71515,80239
8411:3,239,395,726,837,1567,2361,2868,5025,6284
8413:17,302,2456,2467,3158,9331,22273,49777,56878,91173
8435:8,17,58,76,84,302,616,654,866,3913
8449:1206,1744,2194,3484,7630,7859,23191,27322,61822,107332
8450:8,17,58,76,84,302,616,654,866,1686
8476:1105,8730,13693,15987,20723,30537,42649,67248,85986,92033
8477:22,189,736,825,3599,3976,4487,5117,29221,39901
8491:70,81,224,226,301,669,2850,11326,38353,87746
8499:179,431,901,931,1002,1023,1126,2583,3841,12117
8500:2379,4455,33137,34979,51477,88651,93635,103447,114133,120437
8510:147,151,493,578,813,1822,2428,2535,6868,7477
8513:11,2731,7145,23669,24831,30316,55336,59696,76092,93829
8517:8,17,58,76,302,616,654,866,25041,57092
8530:269,2317,9372,40364,56510,60414,74184,79260,85550,99733
8531:8489,12419,13340,19529,25035,31901,33659,46216,79942,85550
8534:398,2447,3180,3634,3829,4126,4941,11641,15395,24211
8536:470,1057,1876,3505,4008,4816,8151,8579,9598,11535
8537:147,493,578,1568,1822,2428,2535,7059,7477,14202
8552:8,17,58,76,84,302,616,654,811,866
8569:1527,3915,4825,5000,5320,5427,10041,12820,68990,71515
8578:106,974,2816,10466,13152,14152,21389,29976,50156,87337
8581:236,493,578,755,776,813,2428,7059,14018,14750
8582:269,1567,3250,3751,3943,8355,17164,18666,28061,29221
8600:4205,6481,7045,8191,9152,15764,29440,30981,88756,101504
8603:9617,25937,36155,49159,51517,53007,72372,77673,107237,108785
8635:546,3328,4068,6632,13390,30657,32031,64596,75000,84709
8636:22,179,834,1023,1126,1499,1832,2618,3841,4187
8637:8,17,29,58,76,84,302,616,654,866
8644:66,86,568,690,1089,1239,1240,1332,3017,20984
8651:3,239,431,496,873,931,1119,22304,64621,83866
8660:269,1119,1449,1653,3476,3751,8489,17275,28061,39604
8670:70,81,226,262,19086,34686,57066,60302,91004,113832
8681:699,8683,8964,19691,47387,75086,91554,98561,103160,116056
8692:654,18216,31584,51865,54389,56933,58626,66439,101515,119379
8711:8,17,58,76,84,302,616,654,866,16970
8717:8,17,58,76,81,84,302,616,654,866
8718:9709,10292,11917,17102,23239,24778,29066,32748,48465,78239
8719:3,29,239,495,500,749,1476,3234,22134,70019
8735:17,29,162,179,289,322,654,1102,6759,8213
8736:686,4194,5630,6127,6491,11671,16386,18239,32616,38545
8746:65,35840,51838,54216,66608,71375,79107,107295,109798,119999
8747:3,239,395,726,837,1567,2868,4542,85160,98561
8755:8,17,138,224,226,301,518,650,866,27589
8760:294,1001,1217,1930,2151,2185,3429,5239,6353,38295
8765:8,17,58,76,84,302,616,654,866,9075
8768:357,535,1164,1544,2068,2139,4880,4919,21359,54157
8771:30,65,591,861,999,7446,19529,21154,31901,100112
8774:58,699,1382,2266,6837,8483,13340,22872,29072,51661
8782:5557,9265,11741,11897,17121,29475,31387,82186,114620,117157
8788:97,116,3751,5753,8100,8276,9850,19220,25946,46756
8789:94,165,1065,1382,1881,3093,3250,3288,13838,77917
8790:398,502,675,4628,5107,6575,7514,16508,17581,18492
8802:101,239,289,483,554,1804,2061,8870,47387,75650
8810:179,431,709,873,901,1023,1126,3841,9212,67068
8812:342,687,986,2204,2379,2531,2967,7585,9453,66439
8822:40,375,535,875,1069,2162,2275,2703,6503,8725
8825:1455,9342,17164,22142,32848,70945,79107,91322,103902,120104
8844:2121,4205,6481,7045,8191,15764,29440,30981,88756,101504
8850:15019,19697,27138,32778,35625,39842,39901,44242,82844,112644
8852:1218,3679,6263,13178,17513,39703,52329,63683,72508,87096
8862:646,2484,6242,8273,16084,17708,19235,22891,44474,51043
8863:2816,36772,47387,57798,70945,83239,88010,91815,98288,103617
8868:431,481,571,931,1102,1762,2416,2583,7048,98288
8870:29,495,692,749,1476,1762,3234,3751,17769,80239
8872:65,179,354,510,861,901,1023,3841,52611,56062
8877:94,9580,9943,14202,24429,25846,48021,57944,66361,76092
8889:176,431,481,931,1551,1790,2583,3214,3789,7048
8890:5859,7806,11506,13022,13826,19224,19935,21593,23492,36526
8900:3,239,395,726,837,1403,1567,2361,2868,5025
8906:498,3085,8473,26958,50577,67829,76028,77573,77859,83198
8912:1218,5859,6263,7806,11506,13178,21593,23492,36526,67829
8913:2548,5111,10230,10232,10997,14793,15772,18269,31391,42506
8915:65,119,1287,3424,22872,23484,39947,40499,52611,101736
8916:237,1407,2014,2149,2979,12427,19405,36085,44495,57740
8920:2157,6433,7072,10071,10712,36919,40537,74663,91561,102149
8924:179,357,1023,1126,1410,2326,3841,4919,13170,36000
8931:58,289,301,1196,54540,68573,76606,93214,98297,107295
8935:3,239,356,431,726,2583,34147,55062,58028,70945
8936:8,17,138,224,226,518,650,866,54180,89051
8958:3,119,194,239,395,726,1009,1140,2868,28453
8984:70,81,226,262,301,669,873,947,986,9725
9000:32,94,96,431,508,554,931,1102,1382,32199
9001:4797,7126,15627,15846,29087,37507,45229,51115,53543,68162
9013:28,285,1133,3062,3638,5991,10349,14779,15766,93405
9024:22,278,354,470,650,1044,1212,2430,3563,4816
9079:217,381,1501,3516,4702,6836,7516,25656,38257,41385
9085:29,756,899,1119,5278,48734,55229,71247,77702,93052
9096:1455,11377,15019,27344,30512,39166,46775,47568,71515,90894
9098:985,1086,1558,2345,2526,2614,3753,27416,28222,78990
9106:3,239,395,726,837,1567,2361,2868,5025,6284
9111:62,116,194,356,398,407,1109,1240,4374,4536
9122:861,1424,2060,3028,3158,3162,3730,5553,11459,15583
9128:269,1162,1890,2061,6809,10022,17487,24292,28061,30441
9135:654,11396,15925,21834,27662,30002,30954,31161,47953,92247
9141:1206,2694,6601,7859,7880,8225,10687,11725,22705,38204
9152:119,508,899,5567,8964,9906,19803,22340,23655,69032
9155:153,591,861,917,1424,4268,4958,6210,11459,15583
9157:12868,33980,34070,51201,53110,87952,94985,100504,107533,112933
9158:1164,2139,4880,7272,26592,43823,76092,90731,94279,115489
9159:294,353,394,1598,1930,2185,2268,3429,4958,6353
9160:189,4459,10687,19697,24985,35625,38204,43526,69667,81432
9161:760,877,1400,2153,11917,14754,22781,48465,84089,117802
9171:29,65,239,511,749,22134,32973,70019,91650,93914
9173:3,138,239,449,726,2868,41829,44527,66452,73575
9200:3505,4008,4765,4816,5076,9059,9598,11535,12915,16366
9224:176,226,1066,1435,1449,1790,3309,3789,6455,8011
9225:20933,27837,40537,57377,65526,68064,71228,74953,84100,91568
9233:523,15373,22776,44134,69008,69881,89432,119615,121747,122837
9236:96,209,827,1109,1205,1744,34433,54549,76349,115736
9237:65,847,1362,1874,3751,6873,8964,12015,12237,48110
9238:3,239,395,726,837,1344,1544,1567,2868,4919
9245:29,239,302,923,1362,1476,1866,2868,3805,5542
9249:7190,11967,15047,47351,48343,62893,67799,78219,88624,106376
9256:116,239,1102,16311,19899,46215,47387,55035,61647,113055
9276:120,4589,4797,7126,15627,30413,32200,51115,68162,90824
9288:3,239,726,1287,2200,10353,44182,52341,59647,61326
9290:8322,11072,13077,15013,16965,18743,19528,24933,30815,31597
9291:230,326,2731,8964,14202,46216,98561,102393,108239,119363
9310:58,73,101,289,530,1313,1804,2469,4174,5575
9312:29,239,302,749,1476,3234,28453,50037,70019,116420
9313:65,776,787,889,2121,2743,2829,4205,6793,9106
9331:224,262,301,669,11246,24308,28740,52132,64240,69121
9333:8,17,58,76,84,302,616,654,866,9731
9350:106,303,380,449,521,1622,2163,4048,5581,29221
9357:8,40,262,431,1119,1276,2162,9760,80021,83385
9359:3,48,58,239,496,554,1119,1187,1804,111035
9364:508,1344,1382,3250,5389,24156,27478,31120,40499,90093
9368:8,17,58,76,302,616,654,866,50917,72716
9369:431,481,931,2583,7048,36953,94856,95729,101978,102614
9371:58,32199,47387,62904,84971,90261,94185,95175,113055,115953
9381:1913,7931,19319,19376,22507,22856,27768,40263,62347,94260
9389:17,18077,32076,39645,45970,63225,72606,95029,97686,109119
9394:3,29,65,239,736,749,1476,3234,21544,70019
9400:58,101,138,236,238,289,813,861,1804,50153
9402:40,224,262,301,669,873,901,947,1410,9815
9420:3,239,395,726,837,1326,1567,2868,5017,18867
9431:179,901,1023,1126,2085,3527,3841,4187,7006,12872
9432:858,1542,1762,2570,2683,5421,7178,8288,15006,50197
9433:8,17,650,866,16952,71022,77882,95228,103886,118575
9437:66,690,1239,2897,4592,4685,6599,7800,13704,53318
9442:9121,26992,28926,34587,38676,46823,47872,57259,75480,90231
9443:302,10353,11485,14617,19231,29920,70019,94024,97531,106216
9451:3,48,239,496,726,899,1187,4268,39226,94823
9473:760,1124,2153,2694,7180,10020,14754,15886,22705,22777
9474:40,500,875,1069,1131,1539,2162,2275,2703,5078
9486:94,224,226,262,301,669,787,873,947,1119
9487:138,294,394,483,1239,1499,1790,3476,8105,43028
9489:29,495,692,749,787,888,1476,1550,3234,3632
9494:94,508,678,1065,1205,1382,1410,3250,3288,38075
9498:8,17,58,76,84,302,616,654,866,4926
9499:2966,3749,4246,5794,9721,13470,64290,71247,82008,106281
9500:4215,5022,5729,10295,10749,13931,14871,15787,16390,29221
9507:176,211,1435,1551,1951,2268,2937,3789,6855,53415
9514:8,40,262,431,1069,1119,1276,2162,2703,9961
9525:58,131,289,301,394,518,554,931,1119,1187
9528:353,375,542,559,1418,1951,2115,4697,4907,4967
9531:8,17,70,81,224,226,262,518,650,866
9535:124,378,1600,3864,3915,5022,5729,8167,10295,40558
9538:709,3404,7756,10014,12162,23963,30954,33659,53001,91728
9541:8,17,58,76,84,302,616,654,866,29477
9553:17,76,302,616,654,3901,16056,108638,111574,122169
9568:311,1547,7622,8759,11737,18602,19378,21479,27593,28122
9570:1287,1521,2200,2429,2447,3274,3304,3829,4126,56495
9571:6657,10031,11626,33632,36268,46731,54474,67596,90013,105369
9573:4,538,5962,6606,7450,9323,10305,11358,16886,21442
9576:8,17,58,76,84,302,616,654,866,10038
9580:1231,1558,2467,3158,4210,4288,5303,5575,63579,119447
9590:8489,12318,13717,15787,23484,23754,27321,29221,29841,74027
9593:3,239,395,726,1348,1567,2868,29063,39447,64944
9606:119,736,3484,5254,34184,36104,41142,65515,108155,123294
9612:322,559,1958,3431,10994,12015,21297,68323,70945,120773
9613:294,394,486,1001,1152,2185,2200,2429,3304,3429
9614:40,70,81,226,262,873,986,1535,2162,18639
9630:9709,11917,14498,17102,48465,52360,84089,107918,111240,119215
9665:29,84,96,378,861,1109,3234,3751,29221,80239
9666:398,11644,12304,29094,33576,50391,69388,96008,97337,114181
9668:45,86,189,356,3017,4497,5514,6539,9289,73450
9680:179,194,834,901,1023,1126,1140,2097,3841,4187
9685:8411,8509,14626,15334,17626,19369,29813,37496,61906,79453
9693:294,375,394,1825,2338,2626,4967,9789,16156,66361
9694:94,508,1382,1832,2618,25770,50662,79231,93623,115920
9696:924,9203,11142,11160,12742,15130,47559,62728,63296,98705
9711:18422,27741,36005,36868,36887,39875,50506,86488,88297,97047
9722:3632,8651,29458,46215,47236,52611,61647,69890,72540,76091
9727:776,6766,10075,12379,12892,18452,20850,22645,39860,41385
9742:1348,5724,7003,12100,14591,25764,46265,63132,68750,87195
9745:4563,14617,17769,18274,24292,30002,30954,32480,71978,99313
9752:94,224,226,262,301,669,787,873,1119,8066
9753:15,472,496,594,812,1119,4420,12133,14912,15242
9755:29,66,495,690,692,749,1476,3234,4025,102071
9757:9682,23599,44199,45321,48361,59623,66919,69216,70890,103016
9786:32,48,96,239,1119,1187,1410,9112,22134,38415
9808:361,402,3223,4068,6632,9691,13449,22906,26411,37189
9810:1122,1406,5253,9448,15937,23206,23398,30223,33683,33720
9812:3,48,239,472,496,726,899,1187,3730,7760
9813:65,633,1287,2429,3304,9212,18532,55244,67068,67166
9818:8,17,29,58,76,84,302,616,654,866
9820:422,10526,12061,17423,23676,42414,77465,116877,122195,122374
9824:774,970,1744,1827,2696,3187,19810,38225,98295,110635
9827:17,131,899,14590,14912,27269,37163,37831,52341,92263
9831:574,1147,1400,7711,9417,25359,27075,35810,70885,115341
9834:65,294,1001,1217,1930,2151,2185,3429,6353,6793
9837:29,101,138,289,483,554,901,1023,1126,3234
9839:32,209,543,855,1109,2379,3546,3680,5346,43457
9840:4256,10248,10365,11991,28705,30489,35154,40107,54886,71315
9864:3,15,29,190,749,1405,1476,3234,9387,58250
9879:138,380,449,521,1510,1622,2163,2700,4048,5581
9890:17,116,302,1240,1653,3476,12162,18274,22437,111996
9891:3,29,239,749,1476,3234,45649,47387,70019,80239
9892:4475,12165,16263,29999,37528,59900,74972,78114,79214,95575
9896:58,138,289,561,12419,26096,31784,42776,43178,51008
9899:3,239,395,546,726,837,1567,2361,2868,5025
9900:101,289,508,554,899,1119,1348,39448,46215,112737
9911:8671,11951,14485,17015,23378,30993,52939,73909,76085,105901
9926:3,45,84,239,861,1239,3943,47387,79942,99180
9927:116,119,356,358,1217,1890,3751,8100,9850,14617
9929:3,32,96,239,395,726,837,1109,1567,2868
9944:29614,29819,36269,36570,39547,65121,81557,104917,107205,113412
9945:95,559,2115,2246,4697,4907,4967,9916,15487,18287
9946:14403,19489,24811,46384,71276,77209,77993,95216,106092,116797
9961:647,2178,18536,19621,20621,56975,61440,71694,75939,122379
9984:12550,34007,36592,42912,46837,71844,74617,75286,80398,96683
10030:363,1654,13907,16272,28453,30485,32999,46216,63471,79942
10040:3167,4119,7235,11834,13848,20747,28755,29783,34397,46771
10050:2447,3180,3634,3829,4126,4941,8209,11641,15395,24211
10051:17,76,302,409,654,35144,89602,93579,99170,120907
10073:194,1140,1277,2062,4996,5266,7578,10012,10040,87672
10078:8,17,58,76,84,302,616,654,866,16996
10082:3,94,239,431,508,726,873,931,3250,72397
10084:224,226,262,301,669,698,787,873,3068,10662
10086:8683,9326,9789,10259,17790,24012,57634,93265,101254,106627
10088:16917,21150,25368,28807,31215,34959,40142,50278,83864,115859
10090:890,35582,37888,42640,42756,53761,53895,55944,86445,113437
10110:3,239,395,726,837,1567,2361,2868,4802,5025
10111:119,179,402,736,901,1023,3841,4187,4697,17667
10115:9786,10862,15606,25478,48793,55600,67631,78592,88489,91717
10117:211,2083,5715,9387,39134,39584,42701,50467,62514,92782
10130:179,834,901,1126,2085,3527,3841,4187,7006,12872
10132:1152,1521,2200,2429,3274,14551,14590,20807,22281,37739
10133:40,375,535,875,1069,1930,2162,2275,2703,6503
10136:93,1726,8995,9722,12223,12532,13739,29021,42721,60448
10140:29,302,495,692,749,1395,1476,1561,4025,16288
10148:877,1124,1803,2153,10511,12218,14498,14754,48465,62566
10155:103,356,1410,5303,5582,8213,51809,65475,105014,114557
10156:2715,14435,20747,48512,69211,70794,80321,108296,121244,122306
10194:17615,19529,31901,46216,47387,64046,79973,115087,122171,123254
10196:3,239,395,726,1344,2868,3730,4919,16838,28453
10200:970,1524,2403,3506,7817,8871,9217,9490,10046,33639
10210:176,1066,1449,1551,3789,5545,6455,17198,29808,44660
10233:18156,20207,37324,52756,55325,58282,64260,65269,87601,89230
10235:176,1066,1435,1449,1551,1790,3309,6455,8011,10695
10236:17,518,650,866,22103,33195,49680,65107,115685,115745
10237:58,94,101,554,1382,1762,1804,3250,4174,7624
10249:8,17,58,76,84,302,616,654,866,3653
10254:285,15452,18788,20859,21202,31783,45593,55596,85605,86600
10267:648,3751,11485,13340,16311,17931,19220,41829,57074,92691
10275:2617,6129,12781,14670,14729,22110,40330,41595,46054,68375
10276:454,4338,12015,12419,16451,22872,37504,39013,90261,107295
10279:45,343,1550,1676,4173,6033,6130,15748,22726,35839
10302:239,285,395,486,495,726,1567,1937,2030,3234
10303:9891,22218,46240,50979,72700,76972,89570,92545,94224,105934
10304:8,17,58,76,84,302,616,654,866,32239
10306:2059,3476,4227,4255,16811,20004,29221,41462,46215,56656
10313:497,827,1205,3233,3618,3824,3977,4991,5928,34233
10317:3,239,395,726,837,1567,2361,2868,5025,30634
10335:15531,18152,29322,51204,69127,88198,98283,102318,110095,122178
10339:119,559,875,5301,9372,9617,11485,17769,17934,51043
10342:101,119,356,554,559,891,17431,73114,75953,99769
10346:40,224,262,669,873,901,931,947,1410,51326
10359:3,239,285,302,495,726,749,1476,3234,70019
10364:3472,3537,10723,14345,21366,23467,32598,32721,34880,36715
10366:2931,3943,8964,9372,29072,37504,42167,46216,82394,107295
10371:1139,3348,4425,4427,4586,5398,5550,7153,11612,26985
10377:48,58,101,138,449,496,554,654,1119,1187
10378:40,45,168,301,429,719,947,2162,18935,97626
10387:8,17,58,76,84,302,616,654,866,53812
10388:354,568,819,3013,5048,16205,27785,59543,76774,90093
10392:8,17,29,58,76,84,302,616,654,866
10408:3370,6754,12743,14793,18269,33763,35218,45954,76213,108622
10420:176,591,861,1424,1435,1551,1790,3789,11459,15583
10427:17,302,3039,9711,14908,59380,61213,63872,89690,105945
10439:29,84,101,289,3751,8489,21544,47387,70019,80239
10445:431,481,571,873,1339,2583,4107,7048,9581,21380
10454:1471,1885,2701,7721,8150,9699,14554,19039,31015,64719
10471:30,58,101,554,891,1405,1762,1804,4174,89405
10478:17,3751,4536,5254,32199,38283,68323,69198,72179,119490
10479:301,947,16697,47699,62290,68370,70299,82309,107930,113585
10480:58,73,101,530,554,591,861,1424,1804,4174
10488:3,22,239,395,726,837,1044,1499,1567,2868
10502:3022,6536,11241,17302,22678,28760,41101,53201,58923,60935
10513:124,642,2683,6582,6929,7178,7667,8288,11194,41507
10523:176,1066,1449,1551,1790,1885,3309,3789,6455,8011
10543:2646,4856,16269,18850,20173,21433,22970,47257,82065,82585
10554:8,17,58,76,84,302,616,654,866,2092
10563:138,378,899,1119,14912,20946,44865,63603,71534,101502
10564:239,311,873,931,2675,2829,8066,34147,50037,109798
10570:29,303,873,891,931,3234,3751,8109,18971,39604
10573:94,224,226,262,301,533,669,787,873,1119
10580:41,107,1091,5484,5522,11861,15598,17567,20312,115960
10636:3,101,236,239,289,554,726,1804,4174,4542
10655:22,657,1044,1499,2430,2976,5638,9482,9890,35566
10691:483,490,1021,1413,2172,3805,3839,4181,4374,5542
10693:73,101,289,530,554,591,861,1424,1804,4174
10698:162,179,194,591,861,901,1023,1126,1140,31542
10707:8,17,58,76,84,302,616,654,866,10682
10710:449,749,3751,8489,10012,11485,14912,16311,17934,57074
10726:8,224,226,262,301,669,787,22655,69494,103120
10747:40,45,168,301,353,429,719,947,2162,93815
10758:65,888,889,1606,2538,3292,4328,4499,6793,12066
10770:311,2021,4218,7622,9594,25345,27643,79712,84203,96289
10779:8,17,29,58,76,84,302,616,654,866
10794:153,616,861,917,1424,2158,11459,15583,16595,20440
10801:2286,3146,3573,11325,18409,20238,25693,69427,90504,103715
10807:48,157,472,496,899,1119,1187,2387,18143,58829
10820:114,4210,4288,5303,6729,7231,8678,10021,26326,42803
10842:17,138,224,226,301,361,518,650,866,899
10843:3,17,395,559,726,873,931,1190,2583,2626
10844:1888,4740,12691,18375,29816,32344,39801,45231,49202,86819
10845:7929,10770,13408,13667,40137,61664,65072,65611,87785,111927
10854:3492,13566,13836,17908,25184,32321,38499,45662,54897,78928
10858:530,654,680,946,1089,2734,3028,3162,5553,73603
10871:6418,20535,30386,51272,59264,63696,66896,67143,96678,106590
10892:1168,6759,11719,17164,17290,22663,61631,63845,68217,83457
10905:8,17,58,76,84,302,616,654,866,11717
10908:518,873,899,931,1119,2931,18871,39947,45761,102512
10913:2956,9497,19405,19442,20118,25726,29117,54167,57902,109961
10920:1476,8355,12318,16347,17667,19220,21022,22606,43222,84326
10955:48,472,496,594,1050,1119,1187,1359,1598,4268
10956:3,239,395,544,726,837,1567,2361,2868,90261
10968:1345,8055,9197,13925,21934,25375,37999,39601,49759,79351
10991:12165,21778,24831,43645,62040,76092,84038,101515,108881,120518
10999:17,29,239,749,1239,1476,3234,11122,39947,82627
11000:345,1453,4616,5078,5860,10071,14251,26109,37567,54389
11022:3,239,244,395,518,726,1567,2868,46216,53362
11034:29,162,749,861,909,1140,1462,1476,1832,3234
11037:311,2021,4807,5178,11626,32403,36864,51077,58356,110156
11047:1359,3652,6243,7066,8404,9846,12570,15212,19420,29891
11055:8,17,58,76,84,302,616,654,866,2703
11099:29,97,302,495,749,1462,1476,2618,3234,103397
11105:559,952,2789,14912,20946,27383,38276,42310,49734,51241
11110:1164,1377,2008,2139,4727,4770,9524,21696,34500,77946
11118:17,138,224,226,301,361,518,650,736,866
11132:189,6315,7630,9472,9524,12115,19697,22365,29764,35625
11134:94,131,1065,1326,1382,1881,3250,3288,10071,18867
11135:65,96,209,431,481,931,2583,7048,29072,92404
11149:32,96,239,302,1494,3234,27383,42310,47387,70019
11150:17,518,650,866,6120,13138,45136,58411,61847,64027
11193:15393,20893,20998,24881,25434,49767,55405,58225,85687,87613
11211:17,138,224,226,301,361,518,650,866,93483
11222:104,1183,3630,4786,31131,31638,33250,34240,43490,63043
11228:678,774,827,970,1145,1205,1410,1827,3977,12139
11240:8,17,29,58,76,84,302,616,654,866
11259:8,17,58,76,84,302,616,654,669,866
11264:3,17,29,239,495,690,726,749,1476,95844
11273:29,239,999,2931,3234,3751,18666,46216,70019,90261
11278:4135,5702,5987,14823,15540,16105,16804,39285,40542,69749
11279:226,301,669,2405,13926,19000,52989,107060,113529,118856
11280:8,17,58,76,84,298,302,616,654,866
11287:3,239,431,726,931,1102,1762,21544,32848,47387
11332:9752,31188,33019,55777,74854,85124,98337,100792,103220,108417
11360:8,17,58,76,84,302,616,654,866,12307
11363:380,449,521,546,1622,2292,4048,5581,5857,6491
11378:61,1009,1708,1776,1905,2239,2597,3847,4171,5598
11388:190,901,9538,16804,30923,33330,34115,36303,76685,118729
11394:1606,1820,8587,12776,16191,18360,23035,26483,82531,112040
11404:45,1091,1550,2876,4292,6849,11861,15787,19963,101639
11414:4910,10011,14778,18319,20183,39447,41184,55798,59953,84640
11418:6024,10559,12722,12820,32748,38174,38275,48465,62566,71515
11419:3,239,395,449,521,726,1545,1567,2292,2868
11426:20783,20972,21816,24143,25915,30311,44937,52758,56874,113477
11427:70,81,226,3054,17588,21207,31879,37325,56161,58760
11428:54,2166,3855,4542,6485,7505,10127,23555,24740,34752
11431:8,17,58,76,84,285,302,616,654,866
11437:535,1902,2548,5111,10230,10232,10664,10997,15772,22533
11439:1003,1985,2545,8082,23692,32969,43103,71485,93409,107061
11444:29,301,431,495,518,749,873,1476,3234,5567
11458:58,483,658,1196,3057,4083,6346,9716,17800,24893
11462:65,429,431,873,931,2139,2583,26592,58382,77549
11463:1405,1890,3751,4054,4338,8276,9372,12015,12175,17769
11484:221,4423,5157,5575,5604,7243,7841,8156,13523,34601
11507:361,2064,4068,5022,5729,10295,10749,12223,29221,121749
11510:29,190,301,616,650,654,749,3234,17482,72997
11511:17,302,654,2520,18210,33229,39336,58632,104694,116222
11525:45,302,495,692,749,1476,1550,2361,3234,19963
11529:3,17,29,239,301,302,495,749,1476,30836
11535:3,45,239,431,726,873,2265,2583,3943,19963
11537:8,17,138,224,226,301,518,650,866,7478
11538:29,486,495,749,1476,3234,3751,36105,52225,70152
11540:224,19065,23410,24363,26293,27250,78881,86550,99909,106074
11552:3,239,395,726,837,1567,2361,2868,5025,5702
11554:453,2305,2509,7874,8583,10105,10687,11179,26531,51255
11558:131,179,431,787,873,901,1023,1126,2937,3841
11569:394,3751,3943,4338,12015,15412,18666,23842,32199,73575
11584:101,138,289,294,591,813,861,1804,79107,94474
11586:119,363,813,1405,3233,24467,42852,55062,118661,118760
11603:3,17,44,239,395,837,1567,2361,2868,5025
11606:29,32,162,354,3943,18666,25271,51027,70019,90261
11614:8,17,29,58,76,84,302,616,654,866
11616:223,2644,3231,4541,5026,14857,20409,27606,84087,100721
11651:3,17,239,395,726,837,1567,2361,2776,2868
11657:952,2517,21071,24804,36412,55859,67309,76822,77667,78496
11660:84,495,692,749,1476,1762,3234,3751,74840,80239
11670:8,88,4753,5347,7029,9581,11677,17250,39947,61772
11676:381,780,1200,2366,3972,6836,7228,12471,52303,54389
11685:331,354,483,490,1044,1499,2172,4181,53124,62404
11699:17,138,224,226,301,361,518,650,866,5403
11700:3,138,239,395,449,521,726,1567,1568,2868
11716:3,239,395,726,837,1567,2337,2361,2868,5025
11719:22,103,211,364,378,1435,1455,1499,1551,45795
11723:8,88,4753,5242,5347,5567,5922,6281,8162,61772
11738:1102,1762,2570,5421,10996,14136,19529,26834,41190,56530
11749:25159,25859,51141,64197,71444,81654,87567,105997,108224,121171
11775:138,179,787,901,1023,1126,1832,2618,11535,17183
11781:119,8730,10022,12484,18274,31016,79573,80239,83239,97671
11788:3348,5550,7153,10617,28788,38984,42410,51733,55213,86974
11795:94,508,1382,2008,4510,8839,10985,29960,76373,78797
11799:8,17,58,76,84,302,616,654,866,10039
11818:2202,15158,18522,27834,32278,38395,46176,71487,79260,111217
11825:1218,6263,13178,17038,21659,29626,39703,52329,72445,72508
11835:29,495,692,749,1444,1476,3234,3730,3751,5553
11836:17,650,866,9949,21998,24384,31171,42736,50345,53462
11838:431,571,873,931,1288,1339,2583,4107,7048,21380
11839:12988,23676,49696,72022,77465,84183,85617,94970,105761,118323
11843:11694,41158,43641,50502,54315,66947,75657,96461,98823,107362
11844:17,76,302,654,755,23356,33681,51436,79048,101838
11847:251,653,1145,32929,54442,67404,77861,94957,119462,119876
11851:40,45,168,301,353,429,719,947,1069,2162
11856:1776,4171,6304,6677,13918,16217,20881,28464,30348,32166
11863:8,17,29,58,76,84,302,616,654,866
11864:8,17,58,76,84,94,302,616,654,866
11865:17,103,518,901,1023,1410,29184,39604,47351,117340
11883:40,94,226,301,669,787,873,931,947,1119
11884:6824,17734,21849,49172,65014,80815,86974,90885,118923,123339
11885:497,827,1205,1218,1410,3977,4696,4991,14955,16036
11892:268,1149,4425,5398,5605,5633,11612,11762,14227,17124
11893:179,449,521,834,1023,1126,3527,3841,4187,7006
11896:254,1475,1631,1890,3326,4932,5022,5729,7194,29221
11910:3,48,119,239,472,496,726,899,1927,14912
11913:380,449,521,761,1510,1622,2163,2700,4048,5581
11922:17,101,239,289,554,726,1804,2868,4174,28061
